,subject,type,metric,popsd,sampsize,popmean,sampmean,z,p,p≤0.05,p≤0.005,p≤0.0005,p≤0.00005,Positive?
193,Overall,None,English ACT,5.8674127317933324,122,24.067864271457086,22.204918032786885,-3.506982498474125,0.0002266094780063,True,True,True,False,False
194,Overall,None,Math ACT,4.851497679371729,122,22.882235528942115,20.15573770491803,-6.207393009166898,2.693537990800233e-10,True,True,True,True,False
195,Overall,None,Science ACT,4.779078392380357,122,23.65868263473054,22.15573770491803,-3.4735921815381485,0.0002567704632884,True,True,True,False,False
196,Overall,None,Last GPA,0.5668297576165395,122,3.711956087824352,3.265819672131148,-8.693505780229303,1.7571188993552564e-18,True,True,True,True,False
197,Overall,None,English Avg,7.236619252974215,122,83.19081836327345,77.3844262295082,-8.862383812501244,3.916070994103963e-19,True,True,True,True,False
198,Overall,None,Math Avg,7.575285658571098,122,85.60878243512974,80.70655737704917,-7.147828873322684,4.408055876736795e-13,True,True,True,True,False
199,Overall,None,Science Avg,6.372395295577668,122,85.98203592814372,80.47377049180328,-9.547552764828806,6.639802764041981e-22,True,True,True,True,False
200,Overall,2 Advanced Courses,Composite ACT,4.568623777226112,95,24.043912175648703,25.96842105263158,4.105786152104725,2.014710636222663e-05,True,True,True,True,True
201,Overall,2 Advanced Courses,English ACT,5.8674127317933324,95,24.067864271457086,26.094736842105263,3.3669883153428555,0.0003799695409152,True,True,True,False,True
202,Overall,2 Advanced Courses,Math ACT,4.851497679371729,95,22.882235528942115,25.91578947368421,6.094494605037959,5.489186745012558e-10,True,True,True,True,True
203,Overall,2 Advanced Courses,Science ACT,4.779078392380357,95,23.65868263473054,25.51578947368421,3.787516535505932,7.608028073737359e-05,True,True,True,False,True
204,Overall,2 Advanced Courses,Last GPA,0.5668297576165395,95,3.711956087824352,3.961157894736844,4.285093945215943,9.133099225578456e-06,True,True,True,True,True
205,Overall,2 Advanced Courses,English Avg,7.236619252974215,95,83.19081836327345,84.21052631578948,1.37341531418212,0.084811635805541,False,False,False,False,True
206,Overall,2 Advanced Courses,Math Avg,7.575285658571098,95,85.60878243512974,89.26736842105262,4.707345281064532,1.2548181229772153e-06,True,True,True,True,True
207,Overall,2 Advanced Courses,Science Avg,6.372395295577668,95,85.98203592814372,87.91684210526316,2.9593515516114404,0.0015414359581214,True,True,False,False,True
208,Overall,Prep Courses,Composite ACT,4.568623777226112,70,24.043912175648703,19.51428571428572,-8.295183801837146,5.4208719830777016e-17,True,True,True,True,False
209,Overall,Prep Courses,English ACT,5.8674127317933324,70,24.067864271457086,18.728571428571428,-7.613531032845128,1.33353626436384e-14,True,True,True,True,False
210,Overall,Prep Courses,Math ACT,4.851497679371729,70,22.882235528942115,18.62857142857143,-7.335612535104947,1.1035484740125245e-13,True,True,True,True,False
211,Overall,Prep Courses,Science ACT,4.779078392380357,70,23.65868263473054,19.414285714285715,-7.430548211434088,5.407425389784157e-14,True,True,True,True,False
212,Overall,Prep Courses,Last GPA,0.5668297576165395,70,3.711956087824352,3.265285714285714,-6.593006834154914,2.1550336390393376e-11,True,True,True,True,False
213,Overall,Prep Courses,English Avg,7.236619252974215,70,83.19081836327345,80.35428571428571,-3.27945052572923,0.0005200472268493,True,True,False,False,False
214,Overall,Prep Courses,Math Avg,7.575285658571098,70,85.60878243512974,79.49714285714286,-6.750061663614841,7.389116708848461e-12,True,True,True,True,False
215,Overall,Prep Courses,Science Avg,6.372395295577668,70,85.98203592814372,83.04285714285714,-3.858978117997205,5.693106553487209e-05,True,True,True,False,False
216,Overall,1 Advanced Course,Composite ACT,4.568623777226112,63,24.043912175648703,24.142857142857142,0.1719010731546264,0.4317576514451088,False,False,False,False,True
217,Overall,1 Advanced Course,English ACT,5.8674127317933324,63,24.067864271457086,24.063492063492063,-0.0059145873067827,0.4976404348093932,False,False,False,False,False
218,Overall,1 Advanced Course,Math ACT,4.851497679371729,63,22.882235528942115,22.984126984126984,0.1666986994271168,0.4338035644625633,False,False,False,False,True
219,Overall,1 Advanced Course,Science ACT,4.779078392380357,63,23.65868263473054,23.603174603174605,-0.0921896034376913,0.4632736990616092,False,False,False,False,False
220,Overall,1 Advanced Course,Last GPA,0.5668297576165395,63,3.711956087824352,3.6574603174603175,-0.7630981998601635,0.2227024167704979,False,False,False,False,False
221,Overall,1 Advanced Course,English Avg,7.236619252974215,63,83.19081836327345,80.85714285714285,-2.559617197245834,0.0052393758516553,True,False,False,False,False
222,Overall,1 Advanced Course,Math Avg,7.575285658571098,63,85.60878243512974,85.64285714285714,0.0357028922897068,0.4857596321551538,False,False,False,False,True
223,Overall,1 Advanced Course,Science Avg,6.372395295577668,63,85.98203592814372,85.36190476190475,-0.7724157573435734,0.21993411206173,False,False,False,False,False
224,Overall,3 Advanced Courses,Composite ACT,4.568623777226112,48,24.043912175648703,29.3125,7.989681130150609,6.764411001371862e-16,True,True,True,True,True
225,Overall,3 Advanced Courses,English ACT,5.8674127317933324,48,24.067864271457086,30.666666666666668,7.791823442505204,3.3024492536962405e-15,True,True,True,True,True
226,Overall,3 Advanced Courses,Math ACT,4.851497679371729,48,22.882235528942115,27.75,6.951433095804547,1.8079694532980976e-12,True,True,True,True,True
227,Overall,3 Advanced Courses,Science ACT,4.779078392380357,48,23.65868263473054,28.125,6.4747953176141895,4.747027559237778e-11,True,True,True,True,True
228,Overall,3 Advanced Courses,Last GPA,0.5668297576165395,48,3.711956087824352,4.259166666666666,6.688403438658198,1.1280921918674159e-11,True,True,True,True,True
229,Overall,3 Advanced Courses,English Avg,7.236619252974215,48,83.19081836327345,90.34583333333332,6.850076823907074,3.690516983935024e-12,True,True,True,True,True
230,Overall,3 Advanced Courses,Math Avg,7.575285658571098,48,85.60878243512974,92.40416666666664,6.214921140383479,2.56752161562301e-10,True,True,True,True,True
231,Overall,3 Advanced Courses,Science Avg,6.372395295577668,48,85.98203592814372,91.38958333333332,5.879200153590979,2.06126820791534e-09,True,True,True,True,True
232,Overall,3 Advanced Courses|Prep Course,Composite ACT,4.568623777226112,41,24.043912175648703,27.804878048780488,5.271156679272357,6.778333945454679e-08,True,True,True,True,True
233,Overall,3 Advanced Courses|Prep Course,English ACT,5.8674127317933324,41,24.067864271457086,28.75609756097561,5.116282351195772,1.558082414540591e-07,True,True,True,True,True
234,Overall,3 Advanced Courses|Prep Course,Math ACT,4.851497679371729,41,22.882235528942115,25.87804878048781,3.9539469478379456,3.843623068431283e-05,True,True,True,True,True
235,Overall,3 Advanced Courses|Prep Course,Science ACT,4.779078392380357,41,23.65868263473054,26.414634146341463,3.692490156537516,0.0001110344693665,True,True,True,False,True
236,Overall,3 Advanced Courses|Prep Course,Last GPA,0.5668297576165395,41,3.711956087824352,4.394878048780488,7.714545860931364,6.070688617783333e-15,True,True,True,True,True
237,Overall,3 Advanced Courses|Prep Course,English Avg,7.236619252974215,41,83.19081836327345,92.06585365853658,7.852831774148592,2.0337354525754887e-15,True,True,True,True,True
238,Overall,3 Advanced Courses|Prep Course,Math Avg,7.575285658571098,41,85.60878243512974,92.2,5.571325867567968,1.2640398159767185e-08,True,True,True,True,True
239,Overall,3 Advanced Courses|Prep Course,Science Avg,6.372395295577668,41,85.98203592814372,92.72439024390243,6.77486727268086,6.226026092656881e-12,True,True,True,True,True
240,Overall,1 Advanced Course|Prep Course,Composite ACT,4.568623777226112,39,24.043912175648703,22.46153846153846,-2.162997252388469,0.0152706954724314,True,False,False,False,False
241,Overall,1 Advanced Course|Prep Course,English ACT,5.8674127317933324,39,24.067864271457086,21.46153846153846,-2.7740505415478265,0.0027681538158998,True,True,False,False,False
242,Overall,1 Advanced Course|Prep Course,Math ACT,4.851497679371729,39,22.882235528942115,21.46153846153846,-1.828765245006828,0.0337173917915212,True,False,False,False,False
243,Overall,1 Advanced Course|Prep Course,Science ACT,4.779078392380357,39,23.65868263473054,22.384615384615383,-1.6648706661685693,0.0479692808303966,True,False,False,False,False
244,Overall,1 Advanced Course|Prep Course,Last GPA,0.5668297576165395,39,3.711956087824352,3.7351282051282046,0.2552968051460548,0.3992469336673428,False,False,False,False,True
245,Overall,1 Advanced Course|Prep Course,English Avg,7.236619252974215,39,83.19081836327345,86.06666666666665,2.48177585009832,0.0065364740537033,True,False,False,False,True
246,Overall,1 Advanced Course|Prep Course,Math Avg,7.575285658571098,39,85.60878243512974,84.87948717948717,-0.60122451046795,0.2738452306945442,False,False,False,False,False
247,Overall,1 Advanced Course|Prep Course,Science Avg,6.372395295577668,39,85.98203592814372,88.26153846153845,2.233930586238643,0.0127438203428564,True,False,False,False,True
248,Overall,2 Advanced Courses|Prep Course,Composite ACT,4.568623777226112,23,24.043912175648703,24.65217391304348,0.6385119363875434,0.2615702432491055,False,False,False,False,True
249,Overall,2 Advanced Courses|Prep Course,English ACT,5.8674127317933324,23,24.067864271457086,24.130434782608692,0.0511430921136103,0.4796057491804095,False,False,False,False,True
250,Overall,2 Advanced Courses|Prep Course,Math ACT,4.851497679371729,23,22.882235528942115,24.39130434782609,1.4917537409580437,0.0678818574895352,False,False,False,False,True
251,Overall,2 Advanced Courses|Prep Course,Science ACT,4.779078392380357,23,23.65868263473054,24.956521739130437,1.3023886988321218,0.0963917719367628,False,False,False,False,True
252,Overall,2 Advanced Courses|Prep Course,Last GPA,0.5668297576165395,23,3.711956087824352,4.159130434782609,3.783451381552193,7.733427408759388e-05,True,True,True,False,True
253,Overall,2 Advanced Courses|Prep Course,English Avg,7.236619252974215,23,83.19081836327345,89.17391304347827,3.965099319340012,3.668269655757493e-05,True,True,True,True,True
254,Overall,2 Advanced Courses|Prep Course,Math Avg,7.575285658571098,23,85.60878243512974,90.31304347826088,2.978216851666011,0.0014496538799381,True,True,False,False,True
255,Overall,2 Advanced Courses|Prep Course,Science Avg,6.372395295577668,23,85.98203592814372,90.68260869565216,3.537626592576088,0.0002018702961449,True,True,True,False,True
